ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4650	"ENSG00000089053.12_1"	"ANAPC5"	chr12	-	121756079	121756227	121756079	121756154	121756303	121756411
4651	"ENSG00000089053.12_1"	"ANAPC5"	chr12	-	121756079	121756227	121756079	121756207	121756303	121756411
4652	"ENSG00000089053.12_1"	"ANAPC5"	chr12	-	121766118	121766300	121766118	121766261	121768385	121768475
4653	"ENSG00000089053.12_1"	"ANAPC5"	chr12	-	121783641	121784808	121783641	121783834	121785604	121785684
4654	"ENSG00000148187.17_2"	"MRRF"	chr9	+	125033142	125033354	125033231	125033354	125027740	125028059
4655	"ENSG00000174483.19_2"	"BBS1"	chr11	+	66281876	66282149	66281976	66282149	66278675	66278710
4656	"ENSG00000174483.19_2"	"BBS1"	chr11	+	66283010	66283202	66283163	66283202	66281876	66282149
4657	"ENSG00000174483.19_2"	"BBS1"	chr11	+	66287087	66287219	66287091	66287219	66283331	66283404
4658	"ENSG00000153551.13_1"	"CMTM7"	chr3	+	32493557	32493965	32493883	32493965	32490945	32491044
4659	"ENSG00000261302.5_1"	"RP11-343H19.1"	chr16	-	56743825	56744089	56743825	56743906	56763417	56763880
4660	"ENSG00000105750.14_2"	"ZNF85"	chr19	+	21117754	21117853	21117771	21117853	21116829	21116956
4661	"ENSG00000105750.14_2"	"ZNF85"	chr19	+	21117754	21117853	21117775	21117853	21116829	21116956
4662	"ENSG00000105750.14_2"	"ZNF85"	chr19	+	21117771	21117853	21117775	21117853	21116829	21116956
4663	"ENSG00000111231.8_1"	"GPN3"	chr12	-	110891547	110891676	110891547	110891634	110893390	110893487
4664	"ENSG00000081177.18_1"	"EXD2"	chr14	+	69701416	69701748	69701490	69701748	69697188	69697315
4665	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46389201	46389297	46389204	46389297	46388840	46388949
4666	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46389551	46389629	46389554	46389629	46389201	46389297
4667	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46390913	46391100	46391043	46391100	46389554	46389629
4668	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46400443	46400661	46400540	46400661	46400006	46400050
4669	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46401003	46401118	46401018	46401118	46400752	46400786
4670	"ENSG00000109046.14_1"	"WSB1"	chr17	+	25628813	25628982	25628906	25628982	25621139	25621461
4671	"ENSG00000109046.14_1"	"WSB1"	chr17	+	25634769	25636298	25636125	25636298	25633807	25633908
4672	"ENSG00000167535.7_1"	"CACNB3"	chr12	+	49218040	49218156	49218043	49218156	49217463	49217586
4673	"ENSG00000167535.7_1"	"CACNB3"	chr12	+	49220027	49220301	49220149	49220301	49219442	49219552
4674	"ENSG00000167535.7_1"	"CACNB3"	chr12	+	49220027	49220301	49220202	49220301	49219442	49219552
4675	"ENSG00000167535.7_1"	"CACNB3"	chr12	+	49220149	49220301	49220202	49220301	49219442	49219552
4676	"ENSG00000139445.17_1"	"FOXN4"	chr12	-	109725648	109725762	109725648	109725759	109725860	109725985
4677	"ENSG00000140262.17_1"	"TCF12"	chr15	+	57565227	57565460	57565230	57565460	57555309	57555472
4678	"ENSG00000141485.16_2"	"SLC13A5"	chr17	-	6607196	6607375	6607196	6607324	6609960	6610097
4679	"ENSG00000141485.16_2"	"SLC13A5"	chr17	-	6609960	6610219	6609960	6610097	6610346	6610475
4680	"ENSG00000141485.16_2"	"SLC13A5"	chr17	-	6610346	6610475	6610346	6610364	6616550	6616688
4681	"ENSG00000184905.8_1"	"TCEAL2"	chrX	+	101381775	101382683	101381780	101382683	101381344	101381417
4682	"ENSG00000075826.16_2"	"SEC31B"	chr10	-	102248614	102248734	102248614	102248731	102249008	102249155
4683	"ENSG00000075826.16_2"	"SEC31B"	chr10	-	102248614	102249155	102248614	102248731	102249459	102249518
4684	"ENSG00000075826.16_2"	"SEC31B"	chr10	-	102267664	102267808	102267664	102267805	102268763	102268859
4685	"ENSG00000151883.17_2"	"PARP8"	chr5	+	50130675	50130849	50130764	50130849	50129812	50129882
4686	"ENSG00000145901.14_2"	"TNIP1"	chr5	-	150409509	150410308	150409509	150410234	150411847	150411944
4687	"ENSG00000145901.14_2"	"TNIP1"	chr5	-	150411847	150411961	150411847	150411944	150413168	150413360
4688	"ENSG00000091972.18_2"	"CD200"	chr3	+	112066404	112066677	112066409	112066677	112063808	112064135
4689	"ENSG00000071794.15_1"	"HLTF"	chr3	-	148759276	148759467	148759276	148759455	148759952	148760077
4690	"ENSG00000071794.15_1"	"HLTF"	chr3	-	148777504	148777594	148777504	148777591	148778429	148778474
4691	"ENSG00000166448.14_2"	"TMEM130"	chr7	-	98444110	98445867	98444110	98445831	98446205	98446318
4692	"ENSG00000154358.20_2"	"OBSCN"	chr1	+	228527642	228527802	228527645	228527802	228526553	228526727
4693	"ENSG00000154358.20_2"	"OBSCN"	chr1	+	228565631	228565707	228565637	228565707	228565189	228565413
4694	"ENSG00000234741.7_1"	"GAS5"	chr1	-	173833394	173834420	173833394	173833442	173834608	173834685
4695	"ENSG00000132259.12_1"	"CNGA4"	chr11	+	6261295	6261941	6261868	6261941	6260913	6261020
4696	"ENSG00000184432.9_2"	"COPB2"	chr3	-	139096882	139097031	139096882	139096968	139097888	139098015
4697	"ENSG00000144642.21_2"	"RBMS3"	chr3	+	29476233	29476406	29476236	29476406	29224446	29224620
4698	"ENSG00000144642.21_2"	"RBMS3"	chr3	+	29476233	29476406	29476236	29476406	29322942	29323247
4699	"ENSG00000099817.11_1"	"POLR2E"	chr19	-	1086577	1088719	1086577	1086987	1089470	1089550
4700	"ENSG00000099817.11_1"	"POLR2E"	chr19	-	1089470	1089572	1089470	1089550	1089882	1089961
4701	"ENSG00000099817.11_1"	"POLR2E"	chr19	-	1090085	1090144	1090085	1090140	1090906	1090987
4702	"ENSG00000189184.11_1"	"PCDH18"	chr4	-	138450755	138452896	138450755	138450886	138453408	138453648
4703	"ENSG00000122545.18_2"	"SEPT7"	chr7	+	35871101	35871106	35871104	35871106	35840541	35840880
4704	"ENSG00000122545.18_2"	"SEPT7"	chr7	+	35870962	35871106	35871034	35871106	35840828	35840880
4705	"ENSG00000122545.18_2"	"SEPT7"	chr7	+	35872407	35872510	35872413	35872510	35871104	35871106
4706	"ENSG00000126773.12_2"	"PCNX4"	chr14	+	60585046	60585410	60585094	60585410	60582658	60582778
4707	"ENSG00000050130.17_1"	"JKAMP"	chr14	+	59953430	59953522	59953448	59953522	59951707	59951834
4708	"ENSG00000247774.6_1"	"PCED1B-AS1"	chr12	-	47599680	47599928	47599680	47599852	47600293	47600371
4709	"ENSG00000247774.6_1"	"PCED1B-AS1"	chr12	-	47603063	47603265	47603063	47603241	47604422	47604544
4710	"ENSG00000009709.11_1"	"PAX7"	chr1	+	18962730	18962865	18962736	18962865	18961604	18961734
4711	"ENSG00000152767.16_2"	"FARP1"	chr13	+	98981202	98981413	98981325	98981413	98981031	98981061
4712	"ENSG00000152767.16_2"	"FARP1"	chr13	+	98990759	98991133	98990997	98991133	98981031	98981413
4713	"ENSG00000232940.5_1"	"HCG25"	chr6	+	33218385	33218488	33218392	33218488	33217566	33217666
4714	"ENSG00000232940.5_1"	"HCG25"	chr6	+	33219289	33219483	33219354	33219483	33218392	33218488
4715	"ENSG00000070915.9_2"	"SLC12A3"	chr16	+	56900981	56901128	56900984	56901128	56899118	56899429
4716	"ENSG00000125912.10_2"	"NCLN"	chr19	+	3205829	3206024	3205936	3206024	3204570	3204749
4717	"ENSG00000125912.10_2"	"NCLN"	chr19	+	3206259	3206423	3206262	3206423	3206149	3206188
4718	"ENSG00000137817.16_2"	"PARP6"	chr15	-	72543185	72543298	72543185	72543295	72543547	72543596
4719	"ENSG00000253878.5_2"	"RP11-347C18.3"	chr8	+	95963277	95963624	95963349	95963624	95962998	95963037
4720	"ENSG00000138778.11_1"	"CENPE"	chr4	-	104059507	104059609	104059507	104059606	104061412	104061571
4721	"ENSG00000168509.19_2"	"HFE2"	chr1	+	145414674	145414878	145414692	145414878	145413277	145413426
4722	"ENSG00000141867.17_2"	"BRD4"	chr19	-	15378964	15379092	15378964	15379051	15379715	15379853
4723	"ENSG00000010810.17_2"	"FYN"	chr6	-	112062183	112062300	112062183	112062296	112101768	112101838
4724	"ENSG00000137207.11_2"	"YIPF3"	chr6	-	43480806	43480938	43480806	43480836	43481096	43481189
4725	"ENSG00000166478.9_2"	"ZNF143"	chr11	+	9496096	9496180	9496099	9496180	9495487	9495571
4726	"ENSG00000112182.14_2"	"BACH2"	chr6	-	90916287	90916400	90916287	90916395	90981567	90981660
4727	"ENSG00000112182.14_2"	"BACH2"	chr6	-	90916287	90916400	90916287	90916395	91006198	91006461
4728	"ENSG00000105499.13_2"	"PLA2G4C"	chr19	-	48565254	48565451	48565254	48565409	48571047	48571143
4729	"ENSG00000105499.13_2"	"PLA2G4C"	chr19	-	48608589	48608701	48608589	48608670	48609778	48609818
4730	"ENSG00000206262.8_1"	"FOXL2NB"	chr3	+	138668353	138668481	138668361	138668481	138666075	138666306
4731	"ENSG00000118946.11_1"	"PCDH17"	chr13	+	58240786	58240967	58240794	58240967	58240601	58240660
4732	"ENSG00000118946.11_1"	"PCDH17"	chr13	+	58240786	58240967	58240797	58240967	58240601	58240660
4733	"ENSG00000118946.11_1"	"PCDH17"	chr13	+	58240794	58240967	58240797	58240967	58240601	58240660
4734	"ENSG00000155096.13_2"	"AZIN1"	chr8	-	103862226	103862393	103862226	103862372	103870240	103870378
4735	"ENSG00000237975.6_2"	"FLG-AS1"	chr1	+	152287099	152287433	152287381	152287433	152285934	152286514
4736	"ENSG00000143156.13_1"	"NME7"	chr1	-	169293630	169293738	169293630	169293707	169336945	169337184
4737	"ENSG00000265148.5_2"	"TSPOAP1-AS1"	chr17	+	56429095	56429275	56429104	56429275	56414808	56415040
4738	"ENSG00000114742.13_2"	"WDR48"	chr3	+	39107281	39107380	39107301	39107380	39104540	39104681
4739	"ENSG00000114742.13_2"	"WDR48"	chr3	+	39108217	39108366	39108236	39108366	39108038	39108121
4740	"ENSG00000102471.13_1"	"NDFIP2"	chr13	+	80117692	80117817	80117752	80117817	80113816	80113910
4741	"ENSG00000133731.9_1"	"IMPA1"	chr8	-	82588468	82588514	82588468	82588500	82591360	82591465
4742	"ENSG00000133731.9_1"	"IMPA1"	chr8	-	82592884	82593018	82592884	82593014	82593732	82593819
4743	"ENSG00000176170.13_1"	"SPHK1"	chr17	+	74382023	74382218	74382065	74382218	74381531	74381735
4744	"ENSG00000165071.14_1"	"TMEM71"	chr8	-	133759187	133759360	133759187	133759303	133764030	133764243
4745	"ENSG00000160633.12_1"	"SAFB"	chr19	+	5661528	5661819	5661531	5661819	5657251	5657358
4746	"ENSG00000160633.12_1"	"SAFB"	chr19	+	5667357	5667461	5667363	5667461	5667056	5667175
4747	"ENSG00000197448.13_1"	"GSTK1"	chr7	+	142961640	142962185	142962084	142962185	142961178	142961260
4748	"ENSG00000108309.12_1"	"RUNDC3A"	chr17	+	42390471	42390620	42390486	42390620	42389947	42390063
4749	"ENSG00000108309.12_1"	"RUNDC3A"	chr17	+	42390785	42392192	42392102	42392192	42390486	42390620
4750	"ENSG00000108309.12_1"	"RUNDC3A"	chr17	+	42393752	42393890	42393757	42393890	42392819	42392977
4751	"ENSG00000143702.15_1"	"CEP170"	chr1	-	243319522	243319757	243319522	243319649	243327585	243329418
4752	"ENSG00000164076.16_1"	"CAMKV"	chr3	-	49895421	49897314	49895421	49897109	49897603	49897691
4753	"ENSG00000164076.16_1"	"CAMKV"	chr3	-	49898871	49898970	49898871	49898881	49899223	49899298
4754	"ENSG00000164076.16_1"	"CAMKV"	chr3	-	49898871	49899010	49898871	49898881	49899223	49899298
4755	"ENSG00000164076.16_1"	"CAMKV"	chr3	-	49898871	49899010	49898871	49898970	49899223	49899298
4756	"ENSG00000142102.15_2"	"ATHL1"	chr11	+	290657	291113	290677	291113	290389	290600
4757	"ENSG00000142102.15_2"	"ATHL1"	chr11	+	294266	294478	294320	294478	294098	294196
4758	"ENSG00000182326.14_2"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7167979	7168181
4759	"ENSG00000182326.14_2"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7168515	7168712
4760	"ENSG00000182326.14_2"	"C1S"	chr12	+	7174312	7174421	7174342	7174421	7173821	7173937
4761	"ENSG00000269699.5_2"	"ZIM2"	chr19	-	57335629	57335882	57335629	57335795	57337755	57337831
4762	"ENSG00000134779.14_1"	"TPGS2"	chr18	-	34366535	34367042	34366535	34366945	34378411	34378572
4763	"ENSG00000134779.14_1"	"TPGS2"	chr18	-	34385336	34385465	34385336	34385360	34387809	34387897
4764	"ENSG00000134779.14_1"	"TPGS2"	chr18	-	34398856	34398955	34398856	34398936	34403765	34403834
4765	"ENSG00000134779.14_1"	"TPGS2"	chr18	-	34398856	34398936	34398856	34398900	34408645	34408949
4766	"ENSG00000164039.14_2"	"BDH2"	chr4	-	104013756	104013875	104013756	104013853	104016359	104016438
4767	"ENSG00000225697.11_2"	"SLC26A6"	chr3	-	48664308	48664488	48664308	48664485	48665378	48665471
4768	"ENSG00000225697.11_2"	"SLC26A6"	chr3	-	48668425	48668573	48668425	48668559	48668656	48668739
4769	"ENSG00000225697.11_2"	"SLC26A6"	chr3	-	48669081	48669234	48669081	48669230	48669312	48669477
4770	"ENSG00000225697.11_2"	"SLC26A6"	chr3	-	48669677	48669829	48669677	48669770	48670406	48670517
4771	"ENSG00000225697.11_2"	"SLC26A6"	chr3	-	48670406	48670558	48670406	48670517	48670683	48670823
4772	"ENSG00000073050.11_2"	"XRCC1"	chr19	-	44056948	44057243	44056948	44056995	44057552	44057664
4773	"ENSG00000111348.8_2"	"ARHGDIB"	chr12	-	15100806	15100883	15100806	15100880	15102735	15102819
4774	"ENSG00000154611.14_1"	"PSMA8"	chr18	+	23731803	23731946	23731821	23731946	23724522	23724649
4775	"ENSG00000121380.12_2"	"BCL2L14"	chr12	+	12247444	12247864	12247597	12247864	12243712	12243783
4776	"ENSG00000099834.18_1"	"CDHR5"	chr11	-	620066	620164	620066	620131	620295	620386
4777	"ENSG00000099834.18_1"	"CDHR5"	chr11	-	621811	621904	621811	621835	624212	624263
4778	"ENSG00000099834.18_1"	"CDHR5"	chr11	-	624212	624416	624212	624263	624556	624732
4779	"ENSG00000204348.9_2"	"DXO"	chr6	-	31938382	31938602	31938382	31938529	31938688	31938924
4780	"ENSG00000100359.20_2"	"SGSM3"	chr22	+	40805253	40805376	40805343	40805376	40804936	40805022
4781	"ENSG00000204179.6"	"PTPN20A"	chr10	-	46611716	46611852	46611716	46611811	46619901	46620018
4782	"ENSG00000204179.6"	"PTPN20A"	chr10	-	46611716	46611852	46611716	46611811	46640598	46640660
4783	"ENSG00000215559.8_1"	"ANKRD20A11P"	chr21	-	15281894	15282014	15281894	15281975	15282816	15282870
4784	"ENSG00000215559.8_1"	"ANKRD20A11P"	chr21	-	15317359	15317464	15317359	15317430	15323387	15323460
4785	"ENSG00000169379.15_1"	"ARL13B"	chr3	+	93715391	93715528	93715406	93715528	93714717	93714788
4786	"ENSG00000228262.8_2"	"LINC01320"	chr2	+	34956432	34956605	34956521	34956605	34947065	34947188
4787	"ENSG00000182504.10_2"	"CEP97"	chr3	+	101447657	101447781	101447679	101447781	101446226	101446385
4788	"ENSG00000182504.10_2"	"CEP97"	chr3	+	101475906	101476040	101475916	101476040	101474273	101474438
4789	"ENSG00000182504.10_2"	"CEP97"	chr3	+	101476477	101477267	101476654	101477267	101475906	101476040
4790	"ENSG00000096264.13_1"	"NCR2"	chr6	+	41309737	41309887	41309773	41309887	41309531	41309667
4791	"ENSG00000123737.12_2"	"EXOSC9"	chr4	+	122734909	122735202	122735020	122735202	122732737	122732826
4792	"ENSG00000047936.10_2"	"ROS1"	chr6	-	117674152	117674332	117674152	117674329	117677791	117678078
4793	"ENSG00000047936.10_2"	"ROS1"	chr6	-	117708942	117709197	117708942	117709155	117710512	117711009
4794	"ENSG00000156374.14_1"	"PCGF6"	chr10	-	105106994	105107076	105106994	105107054	105107151	105107207
4795	"ENSG00000131018.18"	"SYNE1"	chr6	-	152605112	152605319	152605112	152605307	152614722	152614884
4796	"ENSG00000131018.18"	"SYNE1"	chr6	-	152629623	152629767	152629623	152629763	152630969	152631152
4797	"ENSG00000131018.18"	"SYNE1"	chr6	-	152642855	152643021	152642855	152642961	152644612	152644872
4798	"ENSG00000131018.18"	"SYNE1"	chr6	-	152719753	152719869	152719753	152719866	152720750	152720958
4799	"ENSG00000131018.18"	"SYNE1"	chr6	-	152792731	152792900	152792731	152792805	152793435	152793548
4800	"ENSG00000257923.9_2"	"CUX1"	chr7	+	101821748	101821937	101821754	101821937	101813725	101813830
4801	"ENSG00000257923.9_2"	"CUX1"	chr7	+	101839913	101840585	101840219	101840585	101838786	101838883
4802	"ENSG00000015475.18_1"	"BID"	chr22	-	18222114	18222942	18222114	18222254	18226568	18226779
4803	"ENSG00000173517.10_2"	"PEAK1"	chr15	-	77577299	77577420	77577299	77577397	77578764	77578846
4804	"ENSG00000039139.9_2"	"DNAH5"	chr5	-	13919284	13919510	13919284	13919461	13920588	13920726
4805	"ENSG00000146463.11_2"	"ZMYM4"	chr1	+	35862152	35862271	35862155	35862271	35859195	35859340
4806	"ENSG00000187260.15_1"	"WDR86"	chr7	-	151082173	151082373	151082173	151082309	151092861	151093282
4807	"ENSG00000174243.9_2"	"DDX23"	chr12	-	49233795	49233934	49233795	49233889	49237722	49237833
4808	"ENSG00000174243.9_2"	"DDX23"	chr12	-	49241038	49241133	49241038	49241130	49245866	49245924
4809	"ENSG00000186625.13_1"	"KATNA1"	chr6	-	149922729	149922935	149922729	149922888	149924403	149924509
4810	"ENSG00000090554.12_2"	"FLT3LG"	chr19	+	49978930	49979058	49978947	49979058	49977859	49977929
4811	"ENSG00000090554.12_2"	"FLT3LG"	chr19	+	49979373	49979455	49979401	49979455	49978947	49979058
4812	"ENSG00000090554.12_2"	"FLT3LG"	chr19	+	49982165	49982304	49982219	49982304	49979679	49979823
4813	"ENSG00000090554.12_2"	"FLT3LG"	chr19	+	49989220	49989408	49989271	49989408	49983808	49983877
4814	"ENSG00000138115.13_1"	"CYP2C8"	chr10	-	96826964	96827448	96826964	96827114	96828953	96829254
4815	"ENSG00000147996.12"	"CBWD5"	chr9	-	70432922	70433098	70432922	70433052	70434177	70434243
4816	"ENSG00000129667.12_2"	"RHBDF2"	chr17	-	74475814	74476023	74475814	74475936	74477456	74477627
4817	"ENSG00000101336.12_2"	"HCK"	chr20	+	30661518	30661621	30661521	30661621	30661121	30661164
4818	"ENSG00000165912.15_2"	"PACSIN3"	chr11	-	47204224	47204360	47204224	47204315	47204554	47204620
4819	"ENSG00000090659.17_2"	"CD209"	chr19	-	7808992	7809105	7808992	7809087	7809826	7809978
4820	"ENSG00000117834.12_2"	"SLC5A9"	chr1	+	48696271	48696377	48696338	48696377	48694966	48695131
4821	"ENSG00000130653.15_1"	"PNPLA7"	chr9	-	140435093	140435307	140435093	140435174	140437093	140437253
4822	"ENSG00000203499.11_2"	"FAM83H-AS1"	chr8	+	144871573	144871698	144871605	144871698	144871358	144871413
4823	"ENSG00000167604.13_2"	"NFKBID"	chr19	-	36387814	36388005	36387814	36387960	36388552	36388758
4824	"ENSG00000172367.15_1"	"PDZD3"	chr11	+	119056557	119056661	119056630	119056661	119056183	119056219
4825	"ENSG00000172367.15_1"	"PDZD3"	chr11	+	119056557	119056661	119056633	119056661	119056183	119056219
4826	"ENSG00000172367.15_1"	"PDZD3"	chr11	+	119056630	119056661	119056633	119056661	119056183	119056219
4827	"ENSG00000184599.13_1"	"FAM19A3"	chr1	+	113266566	113266759	113266634	113266759	113265637	113265787
4828	"ENSG00000115464.14_2"	"USP34"	chr2	-	61441194	61441829	61441194	61441413	61447444	61447592
4829	"ENSG00000122952.16_1"	"ZWINT"	chr10	-	58118316	58118485	58118316	58118448	58118565	58118708
4830	"ENSG00000078795.16_2"	"PKD2L2"	chr5	+	137228168	137228302	137228212	137228302	137226169	137226271
4831	"ENSG00000078795.16_2"	"PKD2L2"	chr5	+	137228168	137228302	137228255	137228302	137226169	137226271
4832	"ENSG00000078795.16_2"	"PKD2L2"	chr5	+	137228212	137228302	137228255	137228302	137226169	137226271
4833	"ENSG00000078795.16_2"	"PKD2L2"	chr5	+	137243430	137243601	137243496	137243601	137241894	137242123
4834	"ENSG00000215041.9_2"	"NEURL4"	chr17	-	7220779	7221003	7220779	7220892	7221106	7221251
4835	"ENSG00000215041.9_2"	"NEURL4"	chr17	-	7221813	7222010	7221813	7221993	7222368	7222527
4836	"ENSG00000215041.9_2"	"NEURL4"	chr17	-	7227426	7227589	7227426	7227585	7227713	7227799
4837	"ENSG00000215041.9_2"	"NEURL4"	chr17	-	7230029	7230328	7230029	7230229	7230483	7230549
4838	"ENSG00000078814.15_2"	"MYH7B"	chr20	+	33589961	33590240	33589979	33590240	33589750	33589888
4839	"ENSG00000140497.16_2"	"SCAMP2"	chr15	-	75140940	75141042	75140940	75140986	75142854	75143014
4840	"ENSG00000185722.16_2"	"ANKFY1"	chr17	-	4085475	4085647	4085475	4085644	4086692	4086846
4841	"ENSG00000121274.12_1"	"PAPD5"	chr16	+	50259008	50259196	50259149	50259196	50258801	50258905
4842	"ENSG00000277117.4_1"	"CH507-9B2.1"	chr21	-	45656749	45657100	45656749	45656948	45658330	45658371
4843	"ENSG00000120318.15_1"	"ARAP3"	chr5	-	141041250	141041822	141041250	141041356	141044488	141044652
4844	"ENSG00000188039.13_2"	"NWD1"	chr19	+	16910696	16910973	16910822	16910973	16908542	16908697
4845	"ENSG00000243364.7_2"	"EFNA4"	chr1	+	155041474	155042014	155041494	155042014	155039847	155039916
4846	"ENSG00000124151.18_2"	"NCOA3"	chr20	+	46262761	46262939	46262791	46262939	46262239	46262380
4847	"ENSG00000124151.18_2"	"NCOA3"	chr20	+	46268320	46268566	46268365	46268566	46267751	46267946
4848	"ENSG00000140254.12_2"	"DUOXA1"	chr15	-	45412300	45412565	45412300	45412518	45412789	45413003
4849	"ENSG00000140254.12_2"	"DUOXA1"	chr15	-	45421215	45421537	45421215	45421332	45421657	45421813
4850	"ENSG00000177225.16_1"	"PDDC1"	chr11	-	770992	771212	770992	771104	771332	771426
4851	"ENSG00000177225.16_1"	"PDDC1"	chr11	-	771332	771467	771332	771426	772426	772521
4852	"ENSG00000171790.15_2"	"SLFNL1"	chr1	-	41483306	41483828	41483306	41483651	41485897	41486450
4853	"ENSG00000121904.17_2"	"CSMD2"	chr1	-	34033192	34033441	34033192	34033366	34034973	34035147
4854	"ENSG00000183323.12_2"	"CCDC125"	chr5	-	68609811	68609873	68609811	68609870	68616063	68616407
4855	"ENSG00000168314.17_2"	"MOBP"	chr3	+	39543953	39544367	39544025	39544367	39543556	39543766
4856	"ENSG00000171680.20_2"	"PLEKHG5"	chr1	-	6527884	6528646	6527884	6527953	6529101	6529301
4857	"ENSG00000103942.12_2"	"HOMER2"	chr15	-	83527780	83527920	83527780	83527887	83532918	83533011
4858	"ENSG00000103942.12_2"	"HOMER2"	chr15	-	83527780	83527938	83527780	83527887	83532918	83533011
4859	"ENSG00000103942.12_2"	"HOMER2"	chr15	-	83527780	83527938	83527780	83527920	83532918	83533011
4860	"ENSG00000186510.11_1"	"CLCNKA"	chr1	+	16351257	16351386	16351353	16351386	16350294	16350423
4861	"ENSG00000186510.11_1"	"CLCNKA"	chr1	+	16355214	16355340	16355255	16355340	16354512	16354614
4862	"ENSG00000186510.11_1"	"CLCNKA"	chr1	+	16358937	16359021	16358940	16359021	16358697	16358786
4863	"ENSG00000063176.15_2"	"SPHK2"	chr19	+	49129147	49129619	49129206	49129619	49123658	49123810
4864	"ENSG00000063176.15_2"	"SPHK2"	chr19	+	49129147	49129619	49129324	49129619	49123658	49123810
4865	"ENSG00000063176.15_2"	"SPHK2"	chr19	+	49129206	49129619	49129324	49129619	49123658	49123810
4866	"ENSG00000171206.13_1"	"TRIM8"	chr10	+	104416001	104416142	104416026	104416142	104415862	104415894
4867	"ENSG00000171777.15_2"	"RASGRP4"	chr19	-	38905487	38905763	38905487	38905556	38907691	38907808
4868	"ENSG00000171777.15_2"	"RASGRP4"	chr19	-	38907691	38907808	38907691	38907806	38909030	38909204
4869	"ENSG00000171777.15_2"	"RASGRP4"	chr19	-	38909030	38909204	38909030	38909102	38910499	38910653
4870	"ENSG00000171777.15_2"	"RASGRP4"	chr19	-	38910499	38910653	38910499	38910611	38910770	38910902
4871	"ENSG00000172009.14_1"	"THOP1"	chr19	+	2811595	2811732	2811631	2811732	2810637	2810766
4872	"ENSG00000159335.15_1"	"PTMS"	chr12	+	6879009	6879165	6879086	6879165	6878768	6878840
4873	"ENSG00000185485.14_1"	"SDHAP1"	chr3	-	195692299	195692448	195692299	195692413	195694384	195694515
4874	"ENSG00000185485.14_1"	"SDHAP1"	chr3	-	195709032	195709223	195709032	195709181	195710982	195711147
4875	"ENSG00000167549.18_2"	"CORO6"	chr17	-	27941773	27942875	27941773	27942872	27942962	27943193
4876	"ENSG00000167549.18_2"	"CORO6"	chr17	-	27943955	27945650	27943955	27944060	27945807	27945989
4877	"ENSG00000144228.8_2"	"SPOPL"	chr2	+	139308472	139308624	139308543	139308624	139308052	139308174
4878	"ENSG00000099954.18_2"	"CECR2"	chr22	+	18027837	18029254	18027840	18029254	18021845	18022692
4879	"ENSG00000063978.15_2"	"RNF4"	chr4	+	2496290	2496479	2496293	2496479	2492063	2492229
4880	"ENSG00000258947.6_2"	"TUBB3"	chr16	+	89999522	89999775	89999546	89999775	89998978	89999087
4881	"ENSG00000113119.12_1"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021249	140021365
4882	"ENSG00000113119.12_1"	"TMCO6"	chr5	+	140022491	140022626	140022509	140022626	140022170	140022256
4883	"ENSG00000159784.17_1"	"FAM131B"	chr7	-	143056418	143056611	143056418	143056512	143056824	143056860
4884	"ENSG00000159784.17_1"	"FAM131B"	chr7	-	143056418	143056860	143056418	143056512	143057132	143057242
4885	"ENSG00000100023.18_2"	"PPIL2"	chr22	+	22049682	22049785	22049686	22049785	22049225	22049359
4886	"ENSG00000077157.21_2"	"PPP1R12B"	chr1	+	202536905	202536959	202536908	202536959	202533570	202533675
4887	"ENSG00000120341.18_2"	"SEC16B"	chr1	-	177929925	177930077	177929925	177930074	177930724	177930869
4888	"ENSG00000167699.13_2"	"GLOD4"	chr17	-	673283	673464	673283	673397	673660	673747
4889	"ENSG00000149308.16_1"	"NPAT"	chr11	-	108059832	108060064	108059832	108060057	108061186	108061227
4890	"ENSG00000100601.9_2"	"ALKBH1"	chr14	-	78141998	78142192	78141998	78142137	78146222	78146313
4891	"ENSG00000164024.7"	"METAP1"	chr4	+	99955380	99955493	99955383	99955493	99950017	99950069
4892	"ENSG00000106701.11_2"	"FSD1L"	chr9	+	108296773	108296874	108296776	108296874	108275087	108275217
4893	"ENSG00000106701.11_2"	"FSD1L"	chr9	+	108296773	108296874	108296776	108296874	108275879	108275912
4894	"ENSG00000154040.20_2"	"CABYR"	chr18	+	21739435	21740033	21739909	21740033	21735664	21736006
4895	"ENSG00000154040.20_2"	"CABYR"	chr18	+	21739435	21740033	21739909	21740033	21735664	21736963
4896	"ENSG00000108840.15_2"	"HDAC5"	chr17	-	42188096	42188171	42188096	42188168	42194861	42195072
4897	"ENSG00000243910.7_1"	"TUBA4B"	chr2	+	220130944	220131288	220131242	220131288	220117964	220118141
4898	"ENSG00000243910.7_1"	"TUBA4B"	chr2	+	220134950	220135057	220134955	220135057	220130944	220131288
