ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1726	"ENSG00000155111.14_2"	"CDK19"	chr6	-	110953232	110953364	110959851	110959909	110948204	110948348	110988636	110988777	1726	0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,48,0,0,0,0,0	0,0,0,0,13,0,0,0,27,0,17,0,0,8,0,0,3,0,0,0,0,0,7,0	4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0	45,9,0,13,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0	207	281	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,1.0,NA,0.0,NA,1.0,NA,NA,NA,0.0,NA	0.108,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.064,NA,NA,NA,NA,NA,0.0,NA	0.216
1728	"ENSG00000270011.6_2"	"ZNF559-ZNF177"	chr19	+	9443690	9443789	9448471	9448693	9435370	9435456	9449169	9449258	1728	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	248	300	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
1729	"ENSG00000270011.6_2"	"ZNF559-ZNF177"	chr19	+	9451777	9451860	9475537	9475624	9435370	9435456	9486991	9487099	1729	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	232	236	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-1.0
1731	"ENSG00000138468.15_2"	"SENP7"	chr3	-	101117704	101117899	101136436	101136634	101090851	101090970	101177798	101177896	1731	0,0,0,0,0,0,0,2,31,0,50,74,0,20,86,11,61,0,41,0,0,0,8,0	0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,4,0	4,14,0,0,4,0,0,88,1,27,25,0,0,0,0,0,0,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	NA,NA,NA,0.0,NA,NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,NA,NA,0.0,0.667,NA	1.0,1.0,NA,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.194
1738	"ENSG00000173482.16_2"	"PTPRM"	chr18	+	8248147	8248174	8253224	8253412	8247842	8247917	8296365	8296453	1738	0,0,0,4,9,30,195,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4,3,36	0,0,11,78,0,0,0,0,32,2,0,0,0,0,60,3,0,0,50,15,0,73,18,4	0,94,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0	12,77,43,13,16,70,27,10,22,37,0,0,7,26,0,16,30,0,0,0	176	300	1	1.0	NA,NA,0.0,0.08,1.0,1.0,1.0,NA,0.0,0.0,NA,NA,NA,1.0,0.0,0.0,NA,NA,0.0,0.0,NA,0.085,0.221,0.939	0.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,1.0,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.214
1744	"ENSG00000013561.17_2"	"RNF14"	chr5	+	141354368	141354520	141357867	141358395	141353147	141353307	141359687	141359916	1744	65,5,0,1,31,0,0,48,7,0,4,0,41,173,0,0,96,0,0,0,0,61,1,30	0,20,1,6,16,0,0,0,86,0,0,12,0,1,113,0,0,0,54,0,44,0,3,19	173,24,0,6,0,0,0,0,35,34,4,0,80,0,0,0,0,0,1,0	80,2,3,45,22,0,0,0,0,6,24,0,0,63,0,55,0,0,0,0	300	300	1	1.0	1.0,0.2,0.0,0.143,0.66,NA,NA,1.0,0.075,NA,1.0,0.0,1.0,0.994,0.0,NA,1.0,NA,0.0,NA,0.0,1.0,0.25,0.612	0.684,0.923,0.0,0.118,0.0,NA,NA,NA,1.0,0.85,0.143,NA,1.0,0.0,NA,0.0,NA,NA,1.0,NA	0.02
1745	"ENSG00000130649.9_2"	"CYP2E1"	chr10	+	135345088	135345238	135345627	135345788	135341000	135341076	135346195	135346372	1745	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0	55,9,0,0,0,95,0,0,0,0,23,0,27,1,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0	299	300	1	1.0	0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.125
1747	"ENSG00000174938.14_2"	"SEZ6L2"	chr16	-	29884025	29884064	29884560	29884752	29883729	29883847	29884858	29885050	1747	25,246,2,141,17,11,3,8,10,0,78,0,3,399,186,16,0,95,109,0,133,1,17,12	22,0,0,13,21,0,0,22,11,6,24,0,10,84,0,24,0,0,0,9,0,0,4,0	184,0,12,103,0,0,0,29,188,397,99,0,92,83,0,35,37,124,4,0	1,0,0,14,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0	300	188	1	1.0	0.416,1.0,1.0,0.872,0.337,1.0,1.0,0.186,0.363,0.0,0.671,NA,0.158,0.749,1.0,0.295,NA,1.0,1.0,0.0,1.0,1.0,0.727,1.0	0.991,NA,1.0,0.822,NA,NA,NA,1.0,0.967,1.0,1.0,NA,0.935,1.0,NA,1.0,0.699,1.0,1.0,NA	-0.283
1748	"ENSG00000091409.14_2"	"ITGA6"	chr2	+	173335701	173335833	173337501	173337618	173333852	173334108	173338782	173338993	1748	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8	0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,22,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,37,0,0,0,24,0,0,0,0,0,0,0	281	266	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0	1.0,0.0,1.0,NA,1.0,NA,NA,NA,0.0,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.095
1749	"ENSG00000184047.15_2"	"DIABLO"	chr12	-	122709058	122709191	122709191	122709295	122702812	122702944	122710511	122710599	1749	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0	0,0,18,0,1,0,0,0,22,4,0,0,0,69,46,0,0,0,26,1,0,194,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	48,1,0,4,0,0,0,3,26,28,35,0,0,0,0,0,4,84,0,0	253	282	1	1.0	NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.614,NA	0.0,0.0,NA,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,1.0,NA,0.0,0.0,NA,NA	-0.039
1751	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32846814	32846869	32852379	32852496	32844324	32844440	32859680	32859741	1751	0,0,0,8,38,0,224,33,0,0,0,0,0,22,46,0,0,0,25,0,0,0,6,0	2,3,74,0,18,0,0,1,0,21,0,0,17,1,0,0,0,0,1,54,7,0,8,1	16,47,19,0,11,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0	0,30,88,36,0,0,0,0,85,41,0,0,0,36,0,14,14,0,0,0	266	204	1	1.0	0.0,0.0,0.0,1.0,0.618,NA,1.0,0.962,NA,0.0,NA,NA,0.0,0.944,1.0,NA,NA,NA,0.95,0.0,0.0,NA,0.365,0.0	1.0,0.546,0.142,0.0,1.0,NA,NA,1.0,0.0,0.0,1.0,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA	0.037
1752	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849540	32852379	32852496	32846814	32846869	32859680	32859741	1752	0,0,0,8,38,0,224,33,0,0,0,0,0,22,46,0,0,0,25,0,0,0,6,0	0,17,0,34,64,0,1,0,0,5,0,0,0,47,37,115,0,343,31,0,0,0,0,2	16,45,19,0,11,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0	58,58,0,65,5,0,0,0,50,76,81,0,2,2,0,1,13,0,0,0	266	259	1	1.0	NA,0.0,NA,0.186,0.366,NA,0.995,1.0,NA,0.0,NA,NA,NA,0.313,0.548,0.0,NA,0.0,0.44,NA,NA,NA,1.0,0.0	0.212,0.43,1.0,0.0,0.682,NA,NA,1.0,0.0,0.0,0.117,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.108
1753	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849598	32852379	32852496	32846814	32846869	32859680	32859741	1753	0,0,0,8,38,0,224,33,0,0,0,0,0,22,46,0,0,0,25,0,0,0,6,0	0,17,0,34,79,0,1,0,0,5,40,0,0,57,117,115,0,343,64,0,0,0,0,26	16,45,19,0,11,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0	58,58,0,65,6,0,0,0,62,76,81,0,2,20,0,9,13,0,0,0	266	300	1	1.0	NA,0.0,NA,0.21,0.352,NA,0.996,1.0,NA,0.0,0.0,NA,NA,0.303,0.307,0.0,NA,0.0,0.306,NA,NA,NA,1.0,0.0	0.237,0.467,1.0,0.0,0.674,NA,NA,1.0,0.0,0.0,0.133,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.049
1757	"ENSG00000148408.12_2"	"CACNA1B"	chr9	+	140990935	140991063	140997162	140997259	140972565	140972710	141000150	141000259	1757	0,0,1,6,0,0,0,68,0,22,15,14,0,30,30,99,0,0,24,0,0,1,5,2	13,0,5,4,27,92,75,30,48,13,0,4,18,85,31,2,0,0,34,83,0,95,8,27	31,1,0,0,5,0,0,0,13,24,0,0,0,94,0,74,70,0,0,0	0,0,116,31,15,0,0,36,0,44,76,0,0,0,1,0,87,0,0,0	277	246	1	1.0	0.0,NA,0.151,0.571,0.0,0.0,0.0,0.668,0.0,0.6,1.0,0.757,0.0,0.239,0.462,0.978,NA,NA,0.385,0.0,NA,0.009,0.357,0.062	1.0,1.0,0.0,0.0,0.228,NA,NA,0.0,1.0,0.326,0.0,NA,NA,1.0,0.0,1.0,0.417,NA,NA,NA	-0.147
1758	"ENSG00000163386.16"	"NBPF10"	chr1	+	145293370	145293580	145299729	145299939	145293113	145293268	145301719	145301822	1758	177,0,0,6,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,50,0,0,0	0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.2
1759	"ENSG00000163386.16"	"NBPF10"	chr1	+	145295422	145295525	145301719	145301822	145293370	145293580	145302653	145302868	1759	0,0,0,0,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0	0,32,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	252	252	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	NA,1.0,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA	-0.033
1761	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8527412	8527473	8528380	8528388	8520288	8520458	8528476	8528570	1761	0,12,0,0,0,21,0,0,0,0,0,0,0,32,24,0,0,0,17,30,0,0,5,8	0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0	0,0,0,0,0,0,0,0,1,0,13,0,0,29,0,23,40,0,0,0	0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0	210	157	1	1.0	NA,1.0,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,0.0,NA,1.0,1.0	NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,0.968,NA,NA,NA	0.118
1762	"ENSG00000113522.13_1"	"RAD50"	chr5	+	131926915	131927098	131927568	131927726	131925322	131925529	131930560	131930736	1762	33,0,50,14,15,87,2,16,36,8,0,0,14,18,0,42,0,26,0,110,0,0,15,42	32,237,26,0,30,0,0,0,3,0,0,17,22,9,0,0,0,0,0,0,57,0,7,95	1,135,0,30,12,0,0,0,0,83,172,0,68,50,2,28,120,0,0,2	13,0,24,64,0,0,0,0,0,95,48,0,20,0,0,0,0,0,1,0	300	300	1	1.0	0.508,0.0,0.658,1.0,0.333,1.0,1.0,1.0,0.923,1.0,NA,0.0,0.389,0.667,NA,1.0,NA,1.0,NA,1.0,0.0,NA,0.682,0.307	0.071,1.0,0.0,0.319,1.0,NA,NA,NA,NA,0.466,0.782,NA,0.773,1.0,1.0,1.0,1.0,NA,0.0,1.0	-0.016
1763	"ENSG00000177853.14_2"	"ZNF518A"	chr10	+	97911172	97911323	97915082	97915155	97893312	97893405	97915680	97915804	1763	0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,37,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	222	1	1.0	NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.333
1764	"ENSG00000196132.11_1"	"MYT1"	chr20	+	62838946	62839840	62842558	62842693	62836905	62837153	62843400	62843491	1764	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,18,3,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0	0,0,0,0,15,0,0,0,0,0,0,0,0,45,0,48,0,11,0,0	300	284	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,1.0,1.0,0.059,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,0.0,NA,0.0,NA,NA	0.563
1779	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34108034	34108134	34109062	34109159	34105667	34105780	34110778	34110885	1779	0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,2,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,34,0,0,16,0,0,0,0,0,13,0,1,0,0,0,0,0,8,0	249	246	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,1.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	0.167
1780	"ENSG00000060237.16_2"	"WNK1"	chr12	+	977031	978270	980430	980514	971248	971436	987377	987527	1780	59,0,0,57,0,0,0,2,0,0,0,0,36,0,49,0,0,0,33,0,4,0,2,0	0,44,0,1,32,75,0,16,0,3,105,0,0,0,2,0,0,111,0,0,115,0,0,0	77,0,0,33,0,0,0,21,0,42,91,0,0,0,0,0,0,0,0,0	30,5,0,0,6,0,0,0,0,0,1,2,50,0,0,0,0,0,0,0	300	233	1	1.0	1.0,0.0,NA,0.978,0.0,0.0,NA,0.088,NA,0.0,0.0,NA,1.0,NA,0.95,NA,NA,0.0,1.0,NA,0.026,NA,1.0,NA	0.666,0.0,NA,1.0,0.0,NA,NA,1.0,NA,1.0,0.986,0.0,0.0,NA,NA,NA,NA,NA,NA,NA	-0.085
1781	"ENSG00000060237.16_2"	"WNK1"	chr12	+	988738	989197	989886	990165	987377	987527	990857	990955	1781	0,11,7,5,12,0,0,0,0,2,22,4,0,145,73,90,310,9,45,18,3,0,5,0	0,2,13,82,20,122,0,142,74,32,27,0,0,58,120,0,261,33,63,81,43,169,28,24	147,44,45,31,0,0,0,4,0,5,44,1,6,0,0,0,0,0,0,0	184,124,8,18,45,411,243,29,70,125,23,0,83,1,0,0,35,0,10,0	300	300	1	1.0	NA,0.846,0.35,0.057,0.375,0.0,NA,0.0,0.0,0.059,0.449,1.0,NA,0.714,0.378,1.0,0.543,0.214,0.417,0.182,0.065,0.0,0.152,0.0	0.444,0.262,0.849,0.633,0.0,0.0,0.0,0.121,0.0,0.038,0.657,1.0,0.067,0.0,NA,NA,0.0,NA,0.0,NA	0.069
1782	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15626754	15626849	15628031	15628109	15624383	15624496	15631046	15631119	1782	0,0,0,0,8,0,0,0,26,0,0,0,0,0,21,0,0,0,15,0,0,0,0,0	135,232,0,3,0,5,0,0,7,0,0,0,83,0,0,0,0,0,0,1,0,0,0,0	0,0,0,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	0,0,0,0,10,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0	227	244	1	1.0	0.0,0.0,NA,0.0,1.0,0.0,NA,NA,0.8,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,1.0,0.0,NA,NA,NA,NA	NA,NA,NA,1.0,0.429,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	-0.106
1783	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15628031	15628109	15631046	15631119	15624383	15624496	15633106	15633187	1783	0,0,0,26,47,0,0,0,0,12,0,0,0,1,7,1,0,0,5,0,0,0,0,6	0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,139,6,0,0,0,7,0,1,0,12,0,1,0,0,0,10,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	222	227	1	1.0	NA,NA,NA,1.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0	NA,NA,NA,1.0,0.467,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,0.719,NA	0.005
1784	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15628031	15628109	15637890	15637931	15624383	15624496	15642596	15642701	1784	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0	0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	190	227	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA	-0.039
1785	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15628031	15628109	15631046	15631119	15626754	15626849	15633106	15633187	1785	135,0,0,0,47,0,0,0,0,0,0,0,83,1,6,0,0,0,5,0,0,0,0,0	0,233,0,0,0,0,0,0,0,5,0,0,0,0,38,0,0,0,14,0,0,0,0,0	0,0,0,95,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0	0,0,0,0,15,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0	222	227	1	1.0	1.0,0.0,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,1.0,0.139,NA,NA,NA,0.267,NA,NA,NA,NA,NA	NA,NA,NA,1.0,0.0,NA,NA,NA,1.0,0.0,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.051
1786	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15631046	15631119	15633106	15633187	15624383	15624496	15637890	15637931	1786	8,102,0,0,0,53,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,7	0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6	0,37,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0	0,0,0,44,6,0,0,0,0,0,1,0,0,55,1,37,0,0,10,0	230	222	1	1.0	1.0,1.0,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,1.0,0.53	NA,1.0,NA,0.0,0.0,NA,NA,NA,1.0,NA,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA	0.503
1787	"ENSG00000131373.14_1"	"HACL1"	chr3	-	15631046	15631119	15633106	15633187	15628031	15628109	15637890	15637931	1787	8,102,0,0,0,53,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,7	0,0,0,0,13,0,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,0,0	0,37,0,0,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	230	222	1	1.0	1.0,1.0,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,0.0,1.0,NA,NA,NA,1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
1788	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80785068	80785128	80809446	80809536	80770314	80770381	80911291	80911376	1788	0,0,0,6,0,0,0,5,0,0,0,0,0,0,25,0,0,1,22,0,0,0,1,0	0,4,0,5,0,0,0,0,0,0,0,0,0,0,48,0,0,37,11,0,0,0,7,57	8,0,0,8,0,0,0,0,14,16,535,0,0,0,0,0,4,0,13,0	14,0,22,0,0,0,0,0,0,14,26,0,10,0,0,0,0,364,56,0	239	209	1	1.0	NA,0.0,NA,0.512,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.313,NA,NA,0.023,0.636,NA,NA,NA,0.111,0.0	0.333,NA,0.0,1.0,NA,NA,NA,NA,1.0,0.5,0.947,NA,0.0,NA,NA,NA,1.0,0.0,0.169,NA	-0.171
1791	"ENSG00000146021.14_1"	"KLHL3"	chr5	-	137033975	137034097	137045438	137045545	137027973	137028136	137056153	137056273	1791	0,61,0,3,0,0,0,0,0,45,0,0,0,0,92,0,0,97,29,0,0,0,0,0	166,27,5,62,1,12,0,5,18,11,82,0,95,71,1,0,25,0,0,1,0,0,8,89	0,10,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0	83,76,0,0,8,77,43,0,0,35,23,0,73,111,0,67,58,4,8,0	256	271	1	1.0	0.0,0.705,0.0,0.049,0.0,0.0,NA,0.0,0.0,0.812,0.0,NA,0.0,0.0,0.99,NA,0.0,1.0,1.0,0.0,NA,NA,0.0,0.0	0.0,0.122,NA,NA,0.0,0.0,0.0,NA,NA,0.083,0.659,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA	0.173
1792	"ENSG00000172915.18_2"	"NBEA"	chr13	+	35806628	35806756	35864525	35864587	35785189	35785316	35883664	35883729	1792	96,0,8,43,27,212,0,23,50,0,114,38,40,269,33,0,0,9,15,137,34,210,32,29	88,0,59,71,58,0,0,118,53,18,57,55,46,95,82,0,157,0,39,0,0,167,18,36	219,131,138,97,13,0,0,12,15,20,51,0,119,71,0,28,22,0,12,0	75,11,9,7,25,0,0,16,19,62,9,0,82,173,0,106,34,90,5,0	277	211	1	1.0	0.454,NA,0.094,0.316,0.262,1.0,NA,0.129,0.418,0.0,0.604,0.345,0.398,0.683,0.235,NA,0.0,1.0,0.227,1.0,1.0,0.489,0.575,0.38	0.69,0.901,0.921,0.913,0.284,NA,NA,0.364,0.376,0.197,0.812,NA,0.525,0.238,NA,0.168,0.33,0.0,0.646,NA	-0.033
1796	"ENSG00000143473.11_2"	"KCNH1"	chr1	-	211256121	211256240	211263903	211264032	211192124	211192598	211276837	211276944	1796	141,12,19,36,20,0,0,6,7,10,0,53,83,13,55,1,0,0,33,59,0,140,3,0	293,0,1,17,18,59,0,0,0,41,124,0,198,0,63,65,2,100,33,159,21,0,3,19	47,0,0,93,23,0,0,28,26,0,0,0,56,74,0,48,3,92,11,0	210,48,2,7,52,4,4,0,27,14,222,0,32,1,0,5,56,573,0,0	278	268	1	1.0	0.317,1.0,0.948,0.671,0.517,0.0,NA,1.0,1.0,0.19,0.0,1.0,0.288,1.0,0.457,0.015,0.0,0.0,0.491,0.263,0.0,1.0,0.491,0.0	0.177,0.0,0.0,0.928,0.299,0.0,0.0,1.0,0.481,0.0,0.0,NA,0.628,0.986,NA,0.902,0.049,0.134,1.0,NA	0.076
